[train] device: cuda | cpu threads: 4
[train] observation space: (4, 84, 84) uint8 | action space: 2
[train] CNN parameters: 1,685,154 | replay buffer ~5.64 GB (100,000 transitions)
[train] step   186,000/1,000,000 | eps 0.010 | ep_return    9.36 | ep_len     52 | updates   41,500 |   358 step/s
[train] step   188,000/1,000,000 | eps 0.010 | ep_return    9.37 | ep_len     52 | updates   42,000 |   358 step/s
[train] step   190,000/1,000,000 | eps 0.010 | ep_return    9.51 | ep_len     53 | updates   42,500 |   358 step/s
[train] step   192,000/1,000,000 | eps 0.010 | ep_return    9.58 | ep_len     53 | updates   43,000 |   358 step/s
[train] step   194,000/1,000,000 | eps 0.010 | ep_return    9.68 | ep_len     53 | updates   43,500 |   358 step/s
[train] step   196,000/1,000,000 | eps 0.010 | ep_return    9.76 | ep_len     54 | updates   44,000 |   357 step/s
[train] step   198,000/1,000,000 | eps 0.010 | ep_return    9.79 | ep_len     54 | updates   44,500 |   357 step/s
[train] step   200,000/1,000,000 | eps 0.010 | ep_return    9.73 | ep_len     54 | updates   45,000 |   357 step/s
[eval ] step 200,000 | return 9.46 +/- 0.38
[eval ] new best (9.46) -> visual_dqn_flappy_best.pt
[train] step   202,000/1,000,000 | eps 0.010 | ep_return    9.69 | ep_len     54 | updates   45,500 |   357 step/s
[train] step   204,000/1,000,000 | eps 0.010 | ep_return    9.61 | ep_len     53 | updates   46,000 |   356 step/s
[train] step   206,000/1,000,000 | eps 0.010 | ep_return    9.69 | ep_len     54 | updates   46,500 |   356 step/s
[train] step   208,000/1,000,000 | eps 0.010 | ep_return    9.74 | ep_len     54 | updates   47,000 |   356 step/s
[train] step   210,000/1,000,000 | eps 0.010 | ep_return    9.52 | ep_len     53 | updates   47,500 |   356 step/s
[train] step   212,000/1,000,000 | eps 0.010 | ep_return    9.40 | ep_len     53 | updates   48,000 |   356 step/s
[train] step   214,000/1,000,000 | eps 0.010 | ep_return    9.50 | ep_len     53 | updates   48,500 |   356 step/s
[train] step   216,000/1,000,000 | eps 0.010 | ep_return    9.69 | ep_len     53 | updates   49,000 |   356 step/s
[train] step   218,000/1,000,000 | eps 0.010 | ep_return    9.90 | ep_len     54 | updates   49,500 |   356 step/s
[train] step   220,000/1,000,000 | eps 0.010 | ep_return    9.81 | ep_len     54 | updates   50,000 |   356 step/s
[train] step   222,000/1,000,000 | eps 0.010 | ep_return    9.72 | ep_len     54 | updates   50,500 |   356 step/s
[train] step   224,000/1,000,000 | eps 0.010 | ep_return    9.79 | ep_len     54 | updates   51,000 |   356 step/s
[train] step   226,000/1,000,000 | eps 0.010 | ep_return    9.97 | ep_len     55 | updates   51,500 |   356 step/s
